"","ID","NTDID","Company_Nm","State","Urbanized Area","Population","Population Density","VOMS","VRM","fare_rev","op_exp","fare_recovery","gen_admin_salary","overhead","year","n_in_uza","VRM_UZA_share","GEOID","pct_rented","ridership","gtfs_date","gtfs_status","Division","Region","adopted_year","adopted_yet","num_agencies","num_adopted","Percent adoption of GTFS data standard","Org_Type"
"1086","2177","20177","Adirondack Transit Lines, Inc,","NY","Kingston, NY",53458,1588,26,2089027,8582758,10394053,0.825737371167917,1136257,0.109317991740084,2007,1,1,"45262",0.398747195213164,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,483,13,0.0269151138716356,"Private-For-Profit Corporation"
"1087","2178","20178","Ulster County Area Transit","NY","Poughkeepsie-Newburgh, NY",351982,1328,14,775979,294920,3217352,0.0916654441292094,374008,0.116247149830047,2007,11,0.228507762701223,"71803",0.357714418250195,194446,"1-Jan-15",1,"d2","r1",2015,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1088","2179","20179","Hendrick Hudson Bus Lines, Inc.","NY","Poughkeepsie-Newburgh, NY",351982,1328,6,371856,217042,1308343,0.165890748832684,154488,0.118079127568229,2007,11,0.109502940939157,"71803",0.357714418250195,38015,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"Private Provider Reporting on Behalf of a Public Entity"
"1089","2188","20188","MTA Bus Company","NY","New York-Newark, NY-NJ-CT",17799861,5309,1137,25537089,139822900,454955977,0.307332812554741,22675687,0.0498414970818155,2007,37,0.0727270237174309,"63217",0.501887119276325,24638749,"3-Jan-10",1,"d2","r1",2010,FALSE,483,13,0.0269151138716356,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"1090","3001","30001","Kanawha Valley Regional Transportation Authority","WV","Charleston, WV",182991,1614,58,2362677,1742368,9452284,0.184333014115953,659688,0.0697913858703357,2007,1,1,"15481",0.313341323408819,2125308,"14-Feb-14",1,"d5","r3",2014,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1091","3002","30002","The Tri-State Transit Authority","WV","Huntington, WV-KY-OH",177550,1663,28,783021,518096,4727814,0.10958468332299,369647,0.0781856054404848,2007,2,1,"40753",0.340436576600559,684431,"30-Jun-22",0,"d5","r3",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1092","3006","30006","Greater Richmond Transit Company","VA","Richmond, VA",818836,1875,250,4794193,11470711,39341427,0.291568249418101,3606784,0.09167903340161,2007,2,0.917391406680997,"74746",0.362631434551681,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,483,13,0.0269151138716356,"Other Publicly-Owned or Privately Chartered Corporation"
"1093","3007","30007","Greater Roanoke Transit Company","VA","Roanoke, VA",197442,1763,48,1507301,1625306,7077078,0.229657776839537,436083,0.0616190749911192,2007,1,1,"75421",0.346875149887285,1923317,"1-Jan-13",1,"d5","r3",2013,FALSE,483,13,0.0269151138716356,"Other Publicly-Owned or Privately Chartered Corporation"
"1094","3008","30008","Greater Lynchburg Transit Company","VA","Lynchburg, VA",98714,1325,29,1045899,822188,4851609,0.169467077829232,205482,0.0423533718401462,2007,1,1,"52201",0.361751628580292,1104263,"8-Mar-15",1,"d5","r3",2015,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1095","3009","30009","Petersburg Area Transit","VA","Richmond, VA",818836,1875,17,431704,436010,2608783,0.16713157054458,211716,0.0811550826573157,2007,2,0.0826085933190034,"74746",0.362631434551681,464797,"1-May-21",1,"d5","r3",2021,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1096","3010","30010","Lehigh and Northampton Transportation Authority","PA","Allentown-Bethlehem, PA-NJ",576408,1991,158,2378727,3700692,23602769,0.156790586731582,876405,0.0371314484330207,2007,1,1,"01495",0.312059022231767,4401359,"1-May-08",1,"d2","r1",2008,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1097","3011","30011","Altoona Metro Transit","PA","Altoona, PA",82520,2196,38,535113,590086,3921528,0.150473488905345,317344,0.0809235583680647,2007,1,1,"01792",0.303217077570655,663076,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1098","3012","30012","Cambria County Transit Authority","PA","Johnstown, PA",76113,1779,27,703246,854322,5800546,0.14728303163185,647281,0.111589667593361,2007,1,1,"43291",0.331116899034779,1251256,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1099","3013","30013","Erie Metropolitan Transit Authority","PA","Erie, PA",194804,2472,111,1571412,5606092,13290261,0.421819556440615,568331,0.0427629675594783,2007,1,1,"27766",0.344654926723405,2588887,"1-Sep-17",1,"d2","r1",2017,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1100","3014","30014","Capital Area Transit","PA","Harrisburg, PA",362782,1741,113,1698587,5132372,16082878,0.319120247010516,1372655,0.0853488411713376,2007,1,1,"37081",0.32784778447407,1969069,"1-Nov-16",1,"d2","r1",2016,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1101","3015","30015","Luzerne County Transportation Authority","PA","Scranton, PA",385237,2427,43,963160,968105,5867493,0.164994657854726,408413,0.0696060481026565,2007,2,0.48655404197107,"80227",0.347221175347353,2780392,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1102","3018","30018","Red Rose Transit Authority","PA","Lancaster, PA",323554,1622,92,1492631,2226046,12587804,0.176841488793438,1196726,0.0950702759591745,2007,1,1,"47530",0.320887472024988,1946006,"10-Aug-21",1,"d2","r1",2021,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1103","3019","30019","Southeastern Pennsylvania Transportation Authority","PA","Philadelphia, PA-NJ-DE-MD",5149079,2861,2227,51652846,348621108,916470647,0.380395279588262,81709081,0.0891562444116118,2007,4,0.879611776932118,"69076",0.309930299884784,332892371,"23-Mar-08",1,"d2","r1",2008,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1104","3023","30023","Beaver County Transit Authority","PA","Pittsburgh, PA",1753136,2057,40,954075,1559715,5631677,0.27695391621359,522631,0.0928020197181053,2007,6,0.0313626956912063,"69697",0.313620548674412,578666,"24-Mar-16",1,"d2","r1",2016,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1105","3024","30024","Berks Area Reading Transportation Authority","PA","Reading, PA",240264,2387,92,1476641,2912278,12480635,0.233343736115991,703708,0.056383990077428,2007,1,1,"73693",0.300769329952293,2646408,"22-Apr-21",1,"d2","r1",2021,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1106","3025","30025","County of Lackawanna Transit System","PA","Scranton, PA",385237,2427,32,1016394,856638,5881922,0.145639129522629,686444,0.116704029737219,2007,2,0.51344595802893,"80227",0.347221175347353,1791552,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1107","3026","30026","Williamsport Bureau of Transportation","PA","Williamsport, PA",58693,2176,25,865246,693717,4071849,0.170369038734,196053,0.048148396465586,2007,1,1,"95455",0.415194273182439,1253920,"17-Feb-22",2,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1108","3027","30027","York County Transportation Authority","PA","York, PA",192903,1627,83,1447080,5363291,9847974,0.544608566188335,532839,0.0541064588513333,2007,1,1,"97750",0.296451212339063,1458561,"2-Nov-14",1,"d2","r1",2014,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1109","3030","30030","Washington Metropolitan Area Transit Authority","DC","Washington, DC-VA-MD",3933920,3401,2473,51559264,514611829,1240615192,0.414803746011197,75326649,0.0607171744193827,2007,10,0.641006257931571,"92242",0.3890163236433,412822055,"23-Mar-09",1,"d5","r3",2009,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1110","3034","30034","Maryland Transit Administration","MD","Baltimore, MD",2076354,3041,1219,27493145,123934015,463100605,0.267617907776216,35318885,0.0762661171647573,2007,2,0.969137301035413,"04843",0.371335246465561,102748973,"24-Aug-08",1,"d5","r3",2008,FALSE,483,13,0.0269151138716356,"State Government Unit or Department of Transportation"
"1111","3035","30035","Ohio Valley Regional Transportation Authority","WV","Wheeling, WV-OH",87613,1614,16,692327,403891,3097799,0.130379989147133,280242,0.0904648752226984,2007,1,1,"94726",0.32866543827323,498054,"30-Jun-22",0,"d5","r3",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1112","3036","30036","Charlottesville Transit Service","VA","Charlottesville, VA",81449,2174,44,835196,539321,5687857,0.094819718568874,327428,0.0575661448591271,2007,1,1,"15724",0.541477850735226,1385286,"28-Sep-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1113","3040","30040","Annapolis Department of Transportation","MD","Baltimore, MD",2076354,3041,25,875534,787043,4413598,0.178322312090952,548824,0.124348434089376,2007,2,0.030862698964587,"04843",0.371335246465561,1525900,"29-Aug-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1114","3042","30042","Washington County Transportation Department","MD","Hagerstown, MD-WV-PA",120326,1568,10,410438,273192,1631727,0.167425065590016,210930,0.129267947395612,2007,2,1,"36190",0.403727500957406,298626,"24-Sep-15",1,"d5","r3",2015,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1115","3044","30044","Westmoreland County Transit Authority","PA","Pittsburgh, PA",1753136,2057,40,802369,495674,3933563,0.126011455771777,396032,0.100680222993759,2007,6,0.0263757616320074,"69697",0.313620548674412,287932,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1116","3048","30048","Howard Transit","MD","Washington, DC-VA-MD",3933920,3401,37,1048665,476031,7321801,0.0650155610620939,0,0,2007,10,0.0130374403225347,"92242",0.3890163236433,679002,"13-Jun-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1117","3050",NA,"G G and C Bus Company, Inc.","PA","Pittsburgh, PA",1753136,2057,29,132748,1481492,2465143,0.600976089419559,277672,0.112639307334301,2007,6,0.00436373988168252,"69697",0.313620548674412,41070,"30-Jun-07",2,"d2","r1",2007,FALSE,483,13,0.0269151138716356,"Private Provider Reporting on Behalf of a Public Entity"
"1118","3051","30051","Ride-On Montgomery County Transit","MD","Washington, DC-VA-MD",3933920,3401,389,12544490,13856117,92105223,0.150437907305213,5504221,0.0597601397697067,2007,10,0.15595832773253,"92242",0.3890163236433,24645238,"5-Sep-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1119","3054","30054","Centre Area Transportation Authority","PA","State College, PA",71301,3332,54,1287611,3834232,8090997,0.473888693816102,727630,0.0899308206392859,2007,1,1,"84493",0.58961522548614,6008773,"16-Sep-15",1,"d2","r1",2015,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1120","3055","30055","Shenango Valley Shuttle Service","PA","Youngstown, OH-PA",417437,1829,21,102572,151909,1877039,0.080930124520588,93126,0.0496132472473934,2007,3,0.109573880540413,"97831",0.299613972541288,122476,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1121","3058","30058","City of Fairfax CUE Bus","VA","Washington, DC-VA-MD",3933920,3401,8,432595,581435,2869535,0.202623421564818,133142,0.0463984582867956,2007,10,0.0053782013286673,"92242",0.3890163236433,1061500,"20-Mar-15",1,"d5","r3",2015,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1122","3061","30061","Mid Mon Valley Transit Authority","PA","Monessen, PA",56508,1547,24,639130,581482,2891750,0.201083081179217,315259,0.109020143511714,2007,1,1,"58168",0.26222349195984,358673,"30-Jun-22",0,"d2","r1",2022,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1123","3068","30068","Fairfax Connector Bus System","VA","Washington, DC-VA-MD",3933920,3401,145,7069557,5129383,36795841,0.139401162212871,322409,0.00876210439109137,2007,10,0.0878916789387053,"92242",0.3890163236433,8474143,"30-Jun-12",1,"d5","r3",2012,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1124","3069",NA,"City of Danville Mass Transit System","VA","Danville, VA",50902,1561,10,264480,215074,974048,0.220804313545123,9517,0.00977056572160715,2007,1,1,"22258",0.407637655417407,204205,"23-Jun-21",1,"d5","r3",2021,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1125","3070","30070","Potomac and Rappahannock Transportation Commission","VA","Washington, DC-VA-MD",3933920,3401,93,2888999,6380938,20359272,0.313416805866143,1649341,0.0810117866689929,2007,10,0.0359172395897283,"92242",0.3890163236433,2086691,"7-Dec-15",1,"d5","r3",2015,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1126","3071","30071","City of Alexandria - Alexandria Transit Company","VA","Washington, DC-VA-MD",3933920,3401,45,1300389,2083107,9832227,0.211865226463954,426110,0.0433380962420823,2007,10,0.0161669779992472,"92242",0.3890163236433,3323021,"24-Jul-14",1,"d5","r3",2014,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1127","3072","30072","Transit Services of Frederick County","MD","Frederick, MD",119144,1515,39,678077,1132936,4957817,0.228515090411768,734267,0.148102884797886,2007,1,1,"31519",0.28476821192053,483304,"29-Aug-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1128","3073","30073","Virginia Railway Express","VA","Washington, DC-VA-MD",3933920,3401,75,305829,19685561,46192429,0.426164231372202,3371373,0.0729854020017003,2007,10,0.00380219358555922,"92242",0.3890163236433,3654271,"8-Nov-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1129","3074","30074","Harford Transit","MD","Aberdeen-Havre de Grace-Bel Air, MD",174598,1711,24,488662,249483,2789779,0.0894275137923111,345756,0.123936698928481,2007,1,1,"00199",0.247068131049888,221742,"1-Oct-15",1,"d5","r3",2015,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1130","3075","30075","Delaware Transit Corporation","DE","Philadelphia, PA-NJ-DE-MD",5149079,2861,387,5820608,6885075,69067434,0.0996862718253005,10434049,0.151070459632249,2007,4,0.0991208760443771,"69076",0.309930299884784,8052454,"23-May-10",1,"d5","r3",2010,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1131","3076","30076","Williamsburg Area Transport","VA","Virginia Beach, VA",1394439,2647,31,847469,398991,3932003,0.10147270996487,252329,0.0641731453409369,2007,2,0.0741502767415803,"90892",0.390333101349599,520488,"10-May-15",1,"d5","r3",2015,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1132","3079","30079","Fredericksburg Regional Transit","VA","Fredericksburg, VA",97102,1486,17,889839,54963,2396950,0.0229303907048541,257594,0.107467406495755,2007,1,1,"31600",0.324677898909812,328724,"30-Jun-22",0,"d5","r3",2022,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1133","3081","30081","Loudoun County Commuter Bus Service - Office of Transportation Services","VA","Washington, DC-VA-MD",3933920,3401,27,847253,2971298,3834009,0.774984617928649,309971,0.0808477497053346,2007,10,0.0105334023978949,"92242",0.3890163236433,515430,"1-Sep-20",1,"d5","r3",2020,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
"1134","3083","30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","VA","Virginia Beach, VA",1394439,2647,392,10581605,15518713,62223593,0.249402393076208,5783573,0.0929482326743812,2007,2,0.92584972325842,"90892",0.390333101349599,23326705,"28-Dec-08",1,"d5","r3",2008,FALSE,483,13,0.0269151138716356,"Independent Public Agency or Authority of Transit Service"
"1135","3085","30085","Prince George's County Transit","MD","Washington, DC-VA-MD",3933920,3401,104,2437843,959273,18735344,0.0512012482930658,661561,0.0353108541802061,2007,10,0.0303082801735625,"92242",0.3890163236433,2467659,"1-Jan-16",1,"d5","r3",2016,FALSE,483,13,0.0269151138716356,"City, County or Local Government Unit or Department of Transportation"
